path	sentence	age	gender	accents
common_voice_en_32123966.mp3	But severe knee injuries forced him to retire early from professional sports.	25-year-old	female	American
common_voice_en_32123967.mp3	The idols and cremation materials were vandalized.	25-year-old	female	American
common_voice_en_32123968.mp3	The children could have lived on prickly pears!	25-year-old	female	American
common_voice_en_32123969.mp3	Few thought that this would happen again.	25-year-old	female	American
common_voice_en_32124005.mp3	France entered eleven athletes into the table tennis competition at the games.	25-year-old	female	American
common_voice_en_32124007.mp3	Two schools one exclusively for boys and another for girls were established.	25-year-old	female	American
common_voice_en_32124008.mp3	The rank is determined by the most deserving order members.	25-year-old	female	American
common_voice_en_32124009.mp3	He is the younger brother of Chazz Surratt.	25-year-old	female	American
common_voice_en_32124010.mp3	The Carlton premiership nineteen was as below.	25-year-old	female	American
common_voice_en_32124011.mp3	But his nephews are at the origin of many posterity.	25-year-old	female	American
common_voice_en_32124029.mp3	Her tour ended in Los Angeles.	25-year-old	female	American
common_voice_en_32124046.mp3	Registration is mandatory for sending movie suggestions.	25-year-old	female	American
common_voice_en_32124048.mp3	Herbert was unopposed for the Democratic nomination.	25-year-old	female	American
common_voice_en_32124051.mp3	Contemporary accounts of Pico make no such claims.	25-year-old	female	American
common_voice_en_32124064.mp3	The family sold up the British home and moved back to Ireland.	25-year-old	female	American
common_voice_en_32124066.mp3	The club was created in response to one virus and done in by another.	25-year-old	female	American
common_voice_en_32124072.mp3	David arrives at the house and is knocked unconscious by Greg.	25-year-old	female	American
common_voice_en_32124080.mp3	In the long aftermath of the Great depression unemployment levels were desperately high.	25-year-old	female	American
common_voice_en_32124081.mp3	He was described as being one of Michael Collins’ most trusted agents.	25-year-old	female	American
common_voice_en_32124109.mp3	She has also called for the minimum wage to be increased.	25-year-old	female	American
common_voice_en_32124110.mp3	North Arm Rd.	25-year-old	female	American
common_voice_en_32124111.mp3	The album was positively reviewed.	25-year-old	female	American
common_voice_en_32124117.mp3	It is based on an original webtoon.	25-year-old	female	American
common_voice_en_32124123.mp3	The hunger strikes were reported worldwide.	25-year-old	female	American
common_voice_en_32124124.mp3	He sustained heavy injuries before the Horde was overrun and forced to retreat.	25-year-old	female	American
common_voice_en_32124142.mp3	Thornton has gone on to appear in numerous film and television roles.	25-year-old	female	American
common_voice_en_32124145.mp3	Heller was married to Ruth.	25-year-old	female	American
common_voice_en_32149008.mp3	The video included actress Kaho Seto and the video received high praise.	25-year-old	female	American
common_voice_en_32149009.mp3	He found indigenous people in quite large numbers.	25-year-old	female	American
common_voice_en_32149010.mp3	He played in eight of the games and scored two goals.	25-year-old	female	American
common_voice_en_32149011.mp3	The union strike added to troubles already being faced by Adelman.	25-year-old	female	American
common_voice_en_32149012.mp3	I enjoyed it immensely.	25-year-old	female	American
common_voice_en_32149019.mp3	Lady Stafford was an acknowledged expert in the quality of musical instruments.	25-year-old	female	American
common_voice_en_32149020.mp3	There is no listing of any copyright filed for this film.	25-year-old	female	American
common_voice_en_32149022.mp3	The film was shot in Japan.	25-year-old	female	American
common_voice_en_32149024.mp3	It is not known how the book came to Sweden.	25-year-old	female	American
common_voice_en_32149033.mp3	It is an important component in the economic and societal development of the Netherlands.	25-year-old	female	American
common_voice_en_32149034.mp3	Many tracks incorporate vocal elements of alternative rock.	25-year-old	female	American
common_voice_en_32149035.mp3	Fever also killed many warriors.	25-year-old	female	American
common_voice_en_32149036.mp3	Only two rings are found.	25-year-old	female	American
common_voice_en_32149037.mp3	This allows users to continue seeing the other person while multitasking between other apps.	25-year-old	female	American
common_voice_en_32149045.mp3	John Jay Jackson.	25-year-old	female	American
common_voice_en_32149046.mp3	In total there were four deaths and several wounded among the Spanish.	25-year-old	female	American
common_voice_en_32149047.mp3	There are no cookie cutters coming out of Alex’s digital pen!	25-year-old	female	American
common_voice_en_32149048.mp3	Cowper wrote adventures stories for teenage girls.	25-year-old	female	American
common_voice_en_32149059.mp3	It was there that he learned chemistry and photography.	25-year-old	female	American
common_voice_en_32149060.mp3	She was the most prominent American female film critic of the silent film era.	25-year-old	female	American
common_voice_en_32149061.mp3	There will be no relegation.	25-year-old	female	American
common_voice_en_32149062.mp3	He frequently employs phrases like it is said that and similar.	25-year-old	female	American
common_voice_en_32149080.mp3	The Accident Investigation Commission concluded that the seaman committed suicide.	25-year-old	female	American
common_voice_en_32149081.mp3	It is not known where Gibbons was buried.	25-year-old	female	American
common_voice_en_32149082.mp3	They were also be competing in the Hazfi Cup.	25-year-old	female	American
common_voice_en_32149083.mp3	The boutique is aimed at high class shoppers.	25-year-old	female	American
common_voice_en_32149089.mp3	He kept his word for the guru.	25-year-old	female	American
common_voice_en_32149090.mp3	Jim and the prospector are saved by hiding in the mine.	25-year-old	female	American
common_voice_en_32149091.mp3	It has both open and closed drains.	25-year-old	female	American
common_voice_en_32149092.mp3	The event was played under winners break format.	25-year-old	female	American
common_voice_en_32149093.mp3	The French and Belgian elements also wore the British airborne Pegasus shoulder flash.	25-year-old	female	American
common_voice_en_32149100.mp3	All songs written by Roger Taylor.	25-year-old	female	American
common_voice_en_32149101.mp3	While there he played with some success for Bradford in the Bradford Cricket League.	25-year-old	female	American
common_voice_en_32149130.mp3	Tennessee and Utah rely on pavement markings to communicate lane assignments.	25-year-old	female	American
common_voice_en_32149131.mp3	Canham later called the experience one of the most meaningful in his life.	25-year-old	female	American
common_voice_en_32149132.mp3	His sons reached safety on the steppes.	25-year-old	female	American
common_voice_en_32149151.mp3	All return from earlier in the season.	25-year-old	female	American
common_voice_en_32149152.mp3	Let the drama begin!	25-year-old	female	American
common_voice_en_32149155.mp3	Fossils of this species were first found in Mammoth Cave.	25-year-old	female	American
common_voice_en_32149156.mp3	Later he continued his service at homeland.	25-year-old	female	American
common_voice_en_32149168.mp3	This parliament went on to become the first parliament of the independent nation Ghana.	25-year-old	female	American
common_voice_en_32149169.mp3	She scored some tournament victories in this game.	25-year-old	female	American
common_voice_en_32149170.mp3	The ruling was the first verdict of its kind in Spain.	25-year-old	female	American
common_voice_en_32149171.mp3	Several publications resulted from this research.	25-year-old	female	American
common_voice_en_32149172.mp3	The species is endemic to the Philippines.	25-year-old	female	American
common_voice_en_32149210.mp3	Paul Golden Bears.	25-year-old	female	American
common_voice_en_32149211.mp3	Akani continued playing on the practice tables for two days after his loss.	25-year-old	female	American
common_voice_en_32149212.mp3	There are hundreds of letters testifying to his prolific letter writing.	25-year-old	female	American
common_voice_en_32149223.mp3	The government provided no official reason for this action.	25-year-old	female	American
common_voice_en_32149224.mp3	She published regularly in Portuguese and international journals.	25-year-old	female	American
common_voice_en_32149225.mp3	She was concurrently the associate minister of finance.	25-year-old	female	American
common_voice_en_32149226.mp3	Its name suggests that it was once of some significance.	25-year-old	female	American
common_voice_en_32149238.mp3	Afterwards all three were dismissed as candidates and told not to reapply.	25-year-old	female	American
common_voice_en_32149239.mp3	Its skeleton had hollow bones.	25-year-old	female	American
common_voice_en_32149240.mp3	Few people live permanently in Milford Sound.	25-year-old	female	American
common_voice_en_32149241.mp3	They also conducted various environmental protection programs for the locals.	25-year-old	female	American
common_voice_en_32149242.mp3	Three seats available.	25-year-old	female	American
common_voice_en_32149253.mp3	A gradual buildup may have good results.	25-year-old	female	American
common_voice_en_32149255.mp3	This species was described from Guam.	25-year-old	female	American
common_voice_en_32149256.mp3	He died in Italy.	25-year-old	female	American
common_voice_en_32149257.mp3	They organised themselves in kindred communities of about one hundred people.	25-year-old	female	American
common_voice_en_32149264.mp3	She has two older siblings.	25-year-old	female	American
common_voice_en_32149265.mp3	This contributes to variations in actual applied consequences.	25-year-old	female	American
common_voice_en_32149266.mp3	Other classes that have been defined include the following.	25-year-old	female	American
common_voice_en_32149267.mp3	The system volume containing the core operating system is cryptographically signed.	25-year-old	female	American
common_voice_en_32149268.mp3	He then finished high school in Sombor.	25-year-old	female	American
common_voice_en_32149270.mp3	White attended the University of Michigan.	25-year-old	female	American
common_voice_en_32149272.mp3	He is currently holding these positions.	25-year-old	female	American
common_voice_en_32149273.mp3	The album peaked at number one on the Scottish Albums Charts.	25-year-old	female	American
common_voice_en_32254197.mp3	Kataoka served as an advisor to the Japanese Ice Hockey Federation.	25-year-old	female	American
common_voice_en_32254198.mp3	The game concludes in one of twenty different endings.	25-year-old	female	American
common_voice_en_32254199.mp3	Vickers was born and grew up in Stockton.	25-year-old	female	American
common_voice_en_32254200.mp3	This will cool the panels and thereby increase their efficiency.	25-year-old	female	American
common_voice_en_32254254.mp3	The other national teams in Asia compete in three divisions.	25-year-old	female	American
common_voice_en_32254255.mp3	This is the latest biography published by the author.	25-year-old	female	American
common_voice_en_32254257.mp3	Children from minority groups are already the majority of Maryland children.	25-year-old	female	American
common_voice_en_32254258.mp3	Brownlee has written four books.	25-year-old	female	American
common_voice_en_32254307.mp3	Reference Bullpen	25-year-old	female	American
common_voice_en_32254308.mp3	The film shifted the setting from London to New York.	25-year-old	female	American
common_voice_en_32254309.mp3	I had some doubts about the British Museum.	25-year-old	female	American
common_voice_en_32254310.mp3	He continued to sell art privately.	25-year-old	female	American
common_voice_en_32254331.mp3	There were no house structures noted at the site.	25-year-old	female	American
common_voice_en_32254334.mp3	Rails West!	25-year-old	female	American
common_voice_en_32254335.mp3	I see that you know your Judo well.	25-year-old	female	American
common_voice_en_32255158.mp3	The session had to be stopped twice due to separate incidents.	25-year-old	female	American
common_voice_en_32255161.mp3	Shawn attributes the success to being willing to learn.	25-year-old	female	American
common_voice_en_32255170.mp3	This company has held five bus routes since then.	25-year-old	female	American
common_voice_en_32255172.mp3	One official called his remarks disingenuous.	25-year-old	female	American
common_voice_en_32255208.mp3	Mackey won the general election.	25-year-old	female	American
common_voice_en_32255210.mp3	The other belongs to the Five Nations.	25-year-old	female	American
common_voice_en_32255211.mp3	She also participated in the National Council delegation to the conference in Paris.	25-year-old	female	American
common_voice_en_32255212.mp3	She also developed an interest in making sweets.	25-year-old	female	American
common_voice_en_32255243.mp3	It will provide learning resources as well as spaces for worship.	25-year-old	female	American
common_voice_en_32255244.mp3	Reeves is married and has three children.	25-year-old	female	American
common_voice_en_32255276.mp3	The third programme was an animated music video for the song Camouflage.	25-year-old	female	American
common_voice_en_32255278.mp3	It was his fifth single release with the label.	25-year-old	female	American
common_voice_en_32255279.mp3	It was never produced for civilian use.	25-year-old	female	American
common_voice_en_32255280.mp3	The road is in length.	25-year-old	female	American
common_voice_en_32255297.mp3	The novel received ecstatic reviews.	25-year-old	female	American
common_voice_en_32255298.mp3	At its top is the Hum Tower.	25-year-old	female	American
common_voice_en_32255300.mp3	Some women players believe the major reason is due to cultural expectations and bias.	25-year-old	female	American
common_voice_en_32255313.mp3	The immediate sanctions courts were created.	25-year-old	female	American
common_voice_en_32255314.mp3	The team kept struggling at the bottom of the group.	25-year-old	female	American
common_voice_en_32255315.mp3	It performs works by important composers of all musical periods.	25-year-old	female	American
common_voice_en_32255350.mp3	She adapted and translated the course material Many Choices.	25-year-old	female	American
common_voice_en_32255351.mp3	But she performed with one song (winner song) in late time.	25-year-old	female	American
common_voice_en_32255353.mp3	The music video was shot three months before the songs release.	25-year-old	female	American
common_voice_en_32255873.mp3	She worked on the stage and on television as well as film.	25-year-old	female	American
common_voice_en_32255876.mp3	Wales.	25-year-old	female	American
common_voice_en_32255877.mp3	A further three tea bowls were then discovered in private collections.	25-year-old	female	American
common_voice_en_32255899.mp3	The plant is also commonly used to study due to its unique genetic structure.	25-year-old	female	American
common_voice_en_32255902.mp3	Shout!	25-year-old	female	American
common_voice_en_32255932.mp3	Both the feed streams are allowed to have inert gases.	25-year-old	female	American
common_voice_en_32255934.mp3	Nevertheless it was also the focus of criticism and satirical comment.	25-year-old	female	American
common_voice_en_32255935.mp3	There is no information about where he learned the enameling art.	25-year-old	female	American
common_voice_en_32255960.mp3	Clarke was selected by England to represent his country in Athletics events.	25-year-old	female	American
common_voice_en_32255961.mp3	This peak was once called Big Snowy.	25-year-old	female	American
common_voice_en_32255962.mp3	He studied Classics initially at the University of Hull.	25-year-old	female	American
common_voice_en_32255980.mp3	Instead Parkes created the new ministry of justice and public instruction.	25-year-old	female	American
common_voice_en_32255981.mp3	Emilio also worked on landscape photography and large engineering works.	25-year-old	female	American
common_voice_en_32255982.mp3	The production was similar to that of the Cozzi factory.	25-year-old	female	American
common_voice_en_32255983.mp3	Less formally she spoke in mission halls.	25-year-old	female	American
common_voice_en_32256053.mp3	The shows highlighted three generations of Tafoya ceramic artists.	25-year-old	female	American
common_voice_en_32256054.mp3	The route lies entirely within Hokkaido.	25-year-old	female	American
common_voice_en_32256056.mp3	The entrance hall stairway is also decorated with flower motif ironwork.	25-year-old	female	American
common_voice_en_32256057.mp3	The series was won by Bill Bailey and his professional partner Oti Mabuse.	25-year-old	female	American
common_voice_en_32256068.mp3	He was assigned to the Salt Lake Bees following the trade.	25-year-old	female	American
common_voice_en_32256069.mp3	She was also appointed to the post of minister by her father.	25-year-old	female	American
common_voice_en_32256070.mp3	She became the first woman to occupy the role.	25-year-old	female	American
common_voice_en_32256071.mp3	They were not invited to any post season tournaments.	25-year-old	female	American
common_voice_en_32256072.mp3	A lawn with flowerbeds and plane trees are features of the garden.	25-year-old	female	American
common_voice_en_32256090.mp3	Six locomotives were sold to Albania.	25-year-old	female	American
common_voice_en_32256091.mp3	The community is also known as Canan.	25-year-old	female	American
common_voice_en_32256092.mp3	Second line is unclear.	25-year-old	female	American
common_voice_en_32256093.mp3	The shogunate system was not established in Japan yet.	25-year-old	female	American
common_voice_en_32256095.mp3	It has two sites.	25-year-old	female	American
common_voice_en_32256228.mp3	Slater also went to the Northwestern University.	25-year-old	female	American
common_voice_en_32256229.mp3	Pippa and Thomas are revealed to be the subjects of the exhibition.	25-year-old	female	American
common_voice_en_32256230.mp3	The ship is also fitted to be used against submarines.	25-year-old	female	American
common_voice_en_32256231.mp3	All the memory cards were taken away.	25-year-old	female	American
common_voice_en_32259102.mp3	There have been no just and unjust deaths.	25-year-old	female	American
common_voice_en_32259103.mp3	He made spangles for the royal guard.	25-year-old	female	American
common_voice_en_32259104.mp3	All members of the school board voted to hire her.	25-year-old	female	American
common_voice_en_32259105.mp3	It opened for one hour every Saturday morning to receive deposits.	25-year-old	female	American
common_voice_en_32259107.mp3	Mali competed in athletics.	25-year-old	female	American
common_voice_en_32259109.mp3	Her works often explore themes of time and daily rituals.	25-year-old	female	American
common_voice_en_32259110.mp3	Her hobbies were gardening and singing.	25-year-old	female	American
common_voice_en_32259111.mp3	He played college basketball for California.	25-year-old	female	American
common_voice_en_32259117.mp3	Some residential areas are now bordering it.	25-year-old	female	American
common_voice_en_32259120.mp3	The game was in development for more than four years.	25-year-old	female	American
common_voice_en_32259127.mp3	Classification matches were also played to determine other final rankings.	25-year-old	female	American
common_voice_en_32259128.mp3	They are usually armed with pivot guns.	25-year-old	female	American
common_voice_en_32259129.mp3	He was born in Denmark.	25-year-old	female	American
common_voice_en_32259130.mp3	Umbrella reviews are among the highest levels of evidence currently available in medicine.	25-year-old	female	American
common_voice_en_32259137.mp3	The film received moderately positive reviews from critics.	25-year-old	female	American
common_voice_en_32259139.mp3	It is native to southwestern Europe and northern Africa.	25-year-old	female	American
common_voice_en_32259141.mp3	Social Media was one factor that promoted such frustration.	25-year-old	female	American
common_voice_en_32259144.mp3	It was built from seamless tubular steel.	25-year-old	female	American
common_voice_en_32259145.mp3	Now the line is abandoned.	25-year-old	female	American
common_voice_en_32259148.mp3	The reviewing processes must also include consultations with students and prescribed classes of persons.	25-year-old	female	American
common_voice_en_32259152.mp3	He served in this capacity for the rest of the War.	25-year-old	female	American
common_voice_en_32259154.mp3	She had one son and two grandchildren.	25-year-old	female	American
common_voice_en_32259156.mp3	It was the final edition held separately for men.	25-year-old	female	American
common_voice_en_32259162.mp3	As such the opening has little independent significance.	25-year-old	female	American
common_voice_en_32259163.mp3	She was not prosecuted and continued to work for the state.	25-year-old	female	American
common_voice_en_32259164.mp3	Several people were injured.	25-year-old	female	American
common_voice_en_32259166.mp3	Voting is compulsory by law and most is carried out by post.	25-year-old	female	American
common_voice_en_32259171.mp3	The department is managed by the State Service for National Cultural Heritage.	25-year-old	female	American
common_voice_en_32259175.mp3	She would often take less salary money or end the cohort enrollment early.	25-year-old	female	American
common_voice_en_32259182.mp3	The club will join the tournament in the quarterfinals.	25-year-old	female	American
common_voice_en_32259183.mp3	The comic strips have been republished in several compilation books.	25-year-old	female	American
common_voice_en_32259184.mp3	The song was composed by Miyuki Nakajima.	25-year-old	female	American
common_voice_en_32259186.mp3	One of his mentors in this field was Benjamin Rush.	25-year-old	female	American
common_voice_en_32259192.mp3	Some of her work won several Arab awards.	25-year-old	female	American
common_voice_en_32259193.mp3	He has achieved fame on Thai Fight.	25-year-old	female	American
common_voice_en_32259195.mp3	The network issued more than three billion fraudulent daily ad bid requests.	25-year-old	female	American
common_voice_en_32259196.mp3	The painting represents the first depiction of the subject by the artist.	25-year-old	female	American
common_voice_en_32259208.mp3	It is not known when Boxmeer Castle was founded.	25-year-old	female	American
common_voice_en_32259209.mp3	Films are sometimes shown in evening.	25-year-old	female	American
common_voice_en_32259210.mp3	Delo has become the first title sponsor in the history of Women’s Handball League.	25-year-old	female	American
common_voice_en_32259212.mp3	Details of the guests are usually kept confidential until the programme is broadcast.	25-year-old	female	American
common_voice_en_32259227.mp3	She plans to attempt it using Mugen.	25-year-old	female	American
common_voice_en_32259228.mp3	She is known for her edgy look while working in high fashion.	25-year-old	female	American
common_voice_en_32259230.mp3	The book is divided into two parts and eight chapters.	25-year-old	female	American
common_voice_en_32259231.mp3	He received his lessons in art from his father.	25-year-old	female	American
common_voice_en_32259238.mp3	The old shipyard was then renamed (northern shipyard).	25-year-old	female	American
common_voice_en_32259239.mp3	It was the first collaboration between Ken Russell and Oliver Reed.	25-year-old	female	American
common_voice_en_32259240.mp3	It is managed by Bangladesh Army.	25-year-old	female	American
common_voice_en_32259241.mp3	It fell further into disrepair during subsequent years.	25-year-old	female	American
common_voice_en_32259243.mp3	He beat the count and finished the round.	25-year-old	female	American
common_voice_en_32259244.mp3	She would later become affiliated with the voice acting agency Arts Vision.	25-year-old	female	American
common_voice_en_32259245.mp3	Today the term is used more loosely.	25-year-old	female	American
common_voice_en_32259246.mp3	He asked the band not to be afraid to dare on their next album.	25-year-old	female	American
common_voice_en_32259247.mp3	The figurines are often given as gifts.	25-year-old	female	American
common_voice_en_32259248.mp3	He previously played for the Arizona State Sun Devils.	25-year-old	female	American
common_voice_en_32259249.mp3	The church was started with three members.	25-year-old	female	American
common_voice_en_32259250.mp3	The Chinese delegate also recognized the success of the work.	25-year-old	female	American
common_voice_en_32259256.mp3	Sources are silent as to the extent and duration of his debriefing.	25-year-old	female	American
common_voice_en_32259257.mp3	They were one of the eight teams competed in the tournament.	25-year-old	female	American
common_voice_en_32259258.mp3	During this period he was coached by Lee Troop.	25-year-old	female	American
common_voice_en_32259266.mp3	Among their members was Ernst Larsen.	25-year-old	female	American
common_voice_en_32259269.mp3	Nusrat started his poetry during his childhood at fifteen.	25-year-old	female	American
common_voice_en_32259270.mp3	Slick!	25-year-old	female	American
common_voice_en_32259271.mp3	The Michigan Trust Company owned the property at the time.	25-year-old	female	American
common_voice_en_32259274.mp3	She emphasises the importance of data to ambitious companies.	25-year-old	female	American
common_voice_en_32259275.mp3	The southern part of the creek used to be home to many wood plantations.	25-year-old	female	American
common_voice_en_32259281.mp3	Their first son died in infancy.	25-year-old	female	American
common_voice_en_32259282.mp3	He did not play with the Eagles.	25-year-old	female	American
common_voice_en_32259283.mp3	He previously worked for Bloomberg News and The Miami Herald.	25-year-old	female	American
common_voice_en_32259284.mp3	His album features works for viola and harpsichord.	25-year-old	female	American
common_voice_en_32259291.mp3	He had ordered more gold and silver gauze to be made in Paris.	25-year-old	female	American
common_voice_en_32259292.mp3	Nadal lost to Alexander Zverev in the semifinals.	25-year-old	female	American
common_voice_en_32259293.mp3	The Operations Officer was considered one of the most important positions requiring experience.	25-year-old	female	American
common_voice_en_32259294.mp3	The leaves are hairy and have toothed or wavy edges.	25-year-old	female	American
common_voice_en_32259305.mp3	The schedule of the competition was as follows.	25-year-old	female	American
common_voice_en_32259306.mp3	Her son set one of her poems to music.	25-year-old	female	American
common_voice_en_32259307.mp3	The reforms alleviated the economic difficulties after the Great Leap Forward to an extent.	25-year-old	female	American
common_voice_en_32259308.mp3	They are considered high yielding with relatively large fruits.	25-year-old	female	American
common_voice_en_32259320.mp3	As actress	25-year-old	female	American
common_voice_en_32259321.mp3	Each volume consisted of four issues.	25-year-old	female	American
common_voice_en_32259323.mp3	The painting is mentioned in two letters to his brother Theo van Gogh.	25-year-old	female	American
common_voice_en_32259336.mp3	This was also her marathon debut.	25-year-old	female	American
common_voice_en_32259337.mp3	Crunchyroll holds the license to simulcast the anime with subtitles in various languages.	25-year-old	female	American
common_voice_en_32259338.mp3	All signings and players under contracted were released following liquidation.	25-year-old	female	American
common_voice_en_32259339.mp3	This makes said units more prone to malfunction and going rogue.	25-year-old	female	American
common_voice_en_32259360.mp3	This biomarker will enable improved management for people with advanced cancer.	25-year-old	female	American
common_voice_en_32259361.mp3	Deputy Inspector.	25-year-old	female	American
common_voice_en_32259362.mp3	Ring grew up in the United States.	25-year-old	female	American
common_voice_en_32259364.mp3	Attached to the north side of the church is the monastery wing.	25-year-old	female	American
common_voice_en_32259375.mp3	This adaptation does make available different designs for the playing pieces and game board.	25-year-old	female	American
common_voice_en_32259376.mp3	The sower himself is seen spreading seeds in the lower left foreground.	25-year-old	female	American
common_voice_en_32259378.mp3	The temple is famous for its artwork.	25-year-old	female	American
common_voice_en_32259389.mp3	It is found in drier wooded habitats.	25-year-old	female	American
common_voice_en_32259390.mp3	Evan tells her about Courtney and his suspicions about the app.	25-year-old	female	American
common_voice_en_32259391.mp3	Both brothers very skillfully imitated the manners and reprimand of others.	25-year-old	female	American
common_voice_en_32259393.mp3	Tanabe felt she was almost writing her own lines.	25-year-old	female	American
common_voice_en_32259395.mp3	Quotas given are for boats.	25-year-old	female	American
common_voice_en_32259396.mp3	Only matches between Total League teams are included.	25-year-old	female	American
common_voice_en_32259397.mp3	There were no fatalities or serious injuries reported.	25-year-old	female	American
common_voice_en_32259398.mp3	It is flattest near its northern and eastern edges.	25-year-old	female	American
common_voice_en_32259404.mp3	The team lost all their matches in the tournament.	25-year-old	female	American
common_voice_en_32259405.mp3	The good news is that it has been well worth waiting for.	25-year-old	female	American
common_voice_en_32259406.mp3	Minnie Pearl was one of the instructors.	25-year-old	female	American
common_voice_en_32259407.mp3	The underground complex has ten blast doors which exit to multiple runways.	25-year-old	female	American
common_voice_en_32259408.mp3	The mountain is heavily forested with pine trees.	25-year-old	female	American
common_voice_en_32259417.mp3	The groups are created based on geographical criteria.	25-year-old	female	American
common_voice_en_32259422.mp3	The king granted his request.	25-year-old	female	American
common_voice_en_32259425.mp3	She was eliminated in her first match.	25-year-old	female	American
common_voice_en_32259426.mp3	Hulk discounted late.	25-year-old	female	American
common_voice_en_32259447.mp3	The music video was also aired exclusively on Trace Urban.	25-year-old	female	American
common_voice_en_32259450.mp3	Records of deaths at the school were spotty and inconsistent.	25-year-old	female	American
common_voice_en_32259451.mp3	Then the girl ran all the way home.	25-year-old	female	American
common_voice_en_32259452.mp3	There was an exhibition hall that could also be used for receptions and parties.	25-year-old	female	American
common_voice_en_32259455.mp3	Making her the first Irish dancer to compete in the World Championships.	25-year-old	female	American
common_voice_en_32259456.mp3	It is measured by the Highly Sensitive Person Scale.	25-year-old	female	American
common_voice_en_32259457.mp3	She is the first African woman to hold this role.	25-year-old	female	American
common_voice_en_32259458.mp3	He believes veterans should receive full medical insurance.	25-year-old	female	American
common_voice_en_32259465.mp3	The source for Plum Creek is Plum Lakes.	25-year-old	female	American
common_voice_en_32259466.mp3	He held several high offices but was heavily indebted.	25-year-old	female	American
common_voice_en_32259467.mp3	These two orphan sisters are trying to live their lives against all odds.	25-year-old	female	American
common_voice_en_32259468.mp3	It offered monthly payments to users of its cryptocurrency wallet.	25-year-old	female	American
common_voice_en_32259469.mp3	It is an endemic species to the Cook Islands.	25-year-old	female	American
common_voice_en_32259478.mp3	Henry became heavily involved in politics.	25-year-old	female	American
common_voice_en_32259479.mp3	He created roles in several world premieres in Berlin.	25-year-old	female	American
common_voice_en_32259480.mp3	Lowrey has also worked in sculpture.	25-year-old	female	American
common_voice_en_32259482.mp3	I see Barney as the missing mother.	25-year-old	female	American
common_voice_en_32259484.mp3	All track titles and duration information was taken from Apple Music.	25-year-old	female	American
common_voice_en_32259490.mp3	The track is available for both cars and motorcycles.	25-year-old	female	American
common_voice_en_32259491.mp3	The club possesses an acrobatics section.	25-year-old	female	American
common_voice_en_32259492.mp3	Their colors are red and gold.	25-year-old	female	American
common_voice_en_32263678.mp3	The two published the paper as Lakeshore Publishers Limited.	25-year-old	female	American
common_voice_en_32263680.mp3	Anish Mehta is the chief executive.	25-year-old	female	American
common_voice_en_32263682.mp3	His version had flown to the top of the Finnish charts.	25-year-old	female	American
common_voice_en_32263685.mp3	The route itself does not intersect any other signed highways.	25-year-old	female	American
common_voice_en_32263687.mp3	Princeton tied for last in the Ivy League.	25-year-old	female	American
common_voice_en_32263689.mp3	You or me?	25-year-old	female	American
common_voice_en_32263708.mp3	He captained the team on three occasions.	25-year-old	female	American
common_voice_en_32263709.mp3	Book consists recipes of Indian cuisine and is divided regionally in many parts.	25-year-old	female	American
common_voice_en_32263710.mp3	The behavior of animations when scrolling through menus can also be adjusted.	25-year-old	female	American
common_voice_en_32263711.mp3	Her research interests are in the influence of genes and environment in human lives.	25-year-old	female	American
common_voice_en_32263712.mp3	We have not shied away from the rich complicated reality of Now.	25-year-old	female	American
common_voice_en_32263721.mp3	The ends of the U make up the front facade.	25-year-old	female	American
common_voice_en_32263722.mp3	Several transcript variants encoding the same protein have been found for this gene.	25-year-old	female	American
common_voice_en_32263724.mp3	He helped establish the field of nutrition research in the Netherlands.	25-year-old	female	American
common_voice_en_32263726.mp3	The episode was directed by James Wan.	25-year-old	female	American
common_voice_en_32263748.mp3	The companies will have to publish an annual report containing the analyses.	25-year-old	female	American
common_voice_en_32263749.mp3	He began taking photos at the age of sixteen.	25-year-old	female	American
common_voice_en_32263751.mp3	She was posted to London and then to Cuba.	25-year-old	female	American
common_voice_en_32263758.mp3	This program broadcasts important European football games.	25-year-old	female	American
common_voice_en_32263761.mp3	Rodrigo lives in California.	25-year-old	female	American
common_voice_en_32263763.mp3	Thompson played on the offensive and defensive lines for the West Point football team.	25-year-old	female	American
common_voice_en_32263772.mp3	She initially studied chemistry and Spanish at the Xavier University of Louisiana.	25-year-old	female	American
common_voice_en_32263810.mp3	Improvements were also made to the practice facilities.	25-year-old	female	American
common_voice_en_32263814.mp3	She is permanent professional drama actress last forty years in Malayalam drama world.	25-year-old	female	American
common_voice_en_32263831.mp3	He plays for Villa Clara.	25-year-old	female	American
common_voice_en_32263832.mp3	The monastery is at the location where Mosses received his tablets.	25-year-old	female	American
common_voice_en_32263833.mp3	He dedicated himself to music education.	25-year-old	female	American
common_voice_en_32263834.mp3	Her mother was born in Paris.	25-year-old	female	American
common_voice_en_32263840.mp3	Georgia are the defending champions.	25-year-old	female	American
common_voice_en_32263843.mp3	There are also coaches that service to neighbouring countries.	25-year-old	female	American
common_voice_en_32263844.mp3	Kate Davis eventually left the group and was replaced by vocalist Vanessa Perea.	25-year-old	female	American
common_voice_en_32263858.mp3	The house was besieged for seven weeks before it was relieved.	25-year-old	female	American
common_voice_en_32263859.mp3	Some sectors appear in two barrios.	25-year-old	female	American
common_voice_en_32263861.mp3	Nine French peacekeepers were killed in the attack.	25-year-old	female	American
common_voice_en_32263862.mp3	He also spent three months in hospital treatment.	25-year-old	female	American
